customerID;gender;Country;State;City;ZipCode;LatLong;SeniorCitizen;Partner;Dependents;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;Churn;ChurnReason
2480-JZOSN;Female;United States;California;Woody;93287;35.710244, -118.881679;0;Yes;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;No;
2480-SQIOB;Male;United States;California;Woodland Hills;91364;34.153733, -118.593408;0;Yes;Yes;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;No;
2481-SBOYW;Female;United States;California;San Bernardino;92405;34.142747, -117.300864;0;No;Yes;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);No;
2482-CZGBB;Male;United States;California;Anaheim;92804;33.818, -117.974404;0;No;No;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;Yes;Attitude of support person
2483-XSSMZ;Female;United States;California;Orinda;94563;37.873916, -122.20522;0;No;No;Yes;No;DSL;Yes;No;No;No;No;No;One year;Yes;Electronic check;No;
2484-DGXPZ;Female;United States;California;San Dimas;91773;34.102119, -117.815532;0;Yes;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;Yes;Attitude of support person
2485-ITVKB;Female;United States;California;Northridge;91325;34.236683, -118.517588;0;Yes;No;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;Yes;Attitude of support person
2486-WYVVE;Male;United States;California;Sacramento;95830;38.490508, -121.284171;0;Yes;No;Yes;Yes;DSL;No;No;Yes;Yes;Yes;Yes;One year;Yes;Mailed check;No;
2495-INZWQ;Male;United States;California;San Juan Bautista;95045;36.810568, -121.503022;0;No;No;No;No phone service;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;Yes;Attitude of service provider
2495-KZNFB;Female;United States;California;La Mesa;91942;32.782501, -117.01611;0;No;No;Yes;Yes;Fiber optic;Yes;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;No;
2495-TTHBQ;Female;United States;California;La Quinta;92253;33.695532, -116.310571;0;No;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;No;
2498-XLDZR;Female;United States;California;San Diego;92113;32.697098, -117.116587;0;Yes;Yes;Yes;No;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;No;Mailed check;No;
2499-AJYUA;Female;United States;California;Benton;93512;37.653947, -118.231443;1;Yes;No;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);No;
2501-XWWTZ;Male;United States;California;San Clemente;92673;33.4725, -117.584273;0;No;No;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;No;
2504-DSHIH;Male;United States;California;Thousand Oaks;91360;34.214054, -118.88109;1;Yes;No;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;No;
2506-CLAKW;Female;United States;California;Ventura;93003;34.279221, -119.221437;0;No;No;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;Month-to-month;Yes;Bank transfer (automatic);Yes;Attitude of support person
2506-TNFCO;Female;United States;California;Riverside;92509;34.004379, -117.447864;1;Yes;No;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;Yes;Network reliability
2507-QZPQS;Male;United States;California;La Mirada;90638;33.902045, -118.008961;0;No;No;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;Yes;Month-to-month;No;Electronic check;No;
2509-TFPJU;Male;United States;California;Torrance;90505;33.807882, -118.347957;0;Yes;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);No;
2511-ALLCS;Female;United States;California;Temple City;91780;34.101608, -118.055848;0;Yes;Yes;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);No;
2511-MORQY;Male;United States;California;Torrance;90502;33.833181, -118.292062;0;Yes;Yes;Yes;Yes;DSL;No;No;Yes;No;No;No;One year;No;Bank transfer (automatic);No;
2514-GINMM;Male;United States;California;Dana Point;92629;33.477923, -117.705314;0;No;No;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;Yes;Attitude of service provider
2516-VQRRV;Female;United States;California;Culver City;90230;33.993991, -118.39704;1;No;No;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;Yes;Long distance charges
2516-XSJKX;Female;United States;California;San Juan Bautista;95045;36.810568, -121.503022;0;Yes;Yes;Yes;No;DSL;Yes;Yes;No;Yes;Yes;Yes;Two year;No;Electronic check;No;
2519-ERQOJ;Male;United States;California;Desert Hot Springs;92241;33.832799, -116.250973;1;No;No;No;No phone service;DSL;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;No;
2519-FAKOD;Male;United States;California;Tehachapi;93561;35.073777, -118.652112;0;No;Yes;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);Yes;Competitor offered more data
2519-LBNQL;Male;United States;California;Artesia;90701;33.867593, -118.080637;1;Yes;No;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;No;
2519-TWKFS;Male;United States;California;Blocksburg;95514;40.309088, -123.668201;0;Yes;Yes;Yes;Yes;DSL;No;No;No;Yes;No;No;One year;Yes;Mailed check;No;
2520-SGTTA;Female;United States;California;Ben Lomond;95005;37.078873, -122.090386;0;Yes;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;No;
2521-NPUZR;Male;United States;California;Santa Maria;93458;34.95934, -120.490081;0;Yes;No;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;Two year;No;Credit card (automatic);No;
2522-AHJXR;Male;United States;California;Death Valley;92328;36.27688, -117.033326;0;Yes;No;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);No;
2522-WLNSF;Female;United States;California;Los Olivos;93441;34.70434, -120.02609;1;Yes;No;Yes;No;DSL;No;No;Yes;Yes;Yes;No;One year;No;Bank transfer (automatic);No;
2523-EWWZL;Female;United States;California;Blythe;92225;33.674583, -114.71612;0;Yes;No;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;No;
2525-GVKQU;Female;United States;California;Santa Margarita;93453;35.303926, -120.256567;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;No;
2528-HFYZX;Male;United States;California;Santa Ana;92706;33.765893, -117.881533;1;Yes;No;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;Yes;Attitude of support person
2530-ENDWQ;Female;United States;California;Rio Dell;95562;40.485849, -124.163234;0;Yes;No;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Two year;Yes;Bank transfer (automatic);Yes;Competitor offered more data
2530-FMFXO;Male;United States;California;Irvine;92602;33.720359, -117.733655;0;Yes;Yes;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;No;
2533-QVMSK;Male;United States;California;March Air Reserve Base;92518;33.888323, -117.277533;0;Yes;No;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;No;Two year;Yes;Electronic check;Yes;Competitor offered more data
2533-TIBIX;Male;United States;California;Oak Run;96069;40.689243, -122.037023;0;Yes;Yes;No;No phone service;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);No;
2535-PBCGC;Female;United States;California;San Diego;92108;32.774046, -117.142454;0;Yes;No;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);No;
2538-OIMXF;Female;United States;California;Cathedral City;92234;33.829583, -116.474131;0;No;Yes;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;No;
2541-YGPKE;Male;United States;California;Lemon Cove;93244;36.462671, -118.997291;0;Yes;Yes;Yes;No;DSL;Yes;No;No;Yes;No;Yes;One year;No;Credit card (automatic);No;
2542-HYGIQ;Female;United States;California;Palo Alto;94303;37.45809, -122.115398;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);No;
2545-EBUPK;Female;United States;California;Los Angeles;90045;33.954017, -118.402447;1;No;No;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;No;
2545-LXYVJ;Male;United States;California;Suisun City;94585;38.197907, -122.017258;0;Yes;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);No;
2546-KZAAT;Male;United States;California;San Diego;92119;32.802959, -117.027095;0;Yes;No;Yes;No;DSL;Yes;Yes;No;No;Yes;Yes;One year;Yes;Mailed check;No;
2550-AEVRU;Female;United States;California;Woodland Hills;91364;34.153733, -118.593408;0;Yes;Yes;Yes;No;DSL;Yes;Yes;No;No;No;No;One year;No;Electronic check;No;
2550-QHZGP;Male;United States;California;Calexico;92231;32.690654, -115.431225;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;No;
2558-BUOZZ;Male;United States;California;Glendale;91204;34.136306, -118.26036;0;No;No;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;One year;No;Bank transfer (automatic);No;
2560-PPCHE;Female;United States;California;Huntington Beach;92649;33.721917, -118.043237;0;No;No;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);No;
2560-QTSBS;Female;United States;California;Pomona;91766;34.042286, -117.756106;0;Yes;Yes;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);No;
2560-WBWXF;Male;United States;California;March Air Reserve Base;92518;33.888323, -117.277533;0;No;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);No;
2565-JSLRY;Male;United States;California;Bakersfield;93306;35.449881, -118.841442;0;No;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;Yes;Price too high
2568-BRGYX;Male;United States;California;Dixon;95620;38.392821, -121.799917;0;No;No;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;Yes;Competitor had better devices
2568-OIADY;Female;United States;California;Fort Jones;96032;41.5837, -122.935922;0;Yes;No;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;Yes;Competitor had better devices
2569-WGERO;Female;United States;California;Landers;92285;34.341737, -116.539416;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);No;
2573-GYRUU;Male;United States;California;San Miguel;93451;35.886767, -120.608661;1;Yes;No;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Credit card (automatic);No;
2575-GFSOE;Female;United States;California;Graton;95444;38.434362, -122.86891;0;Yes;Yes;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;Yes;Attitude of service provider
2576-HXMPA;Female;United States;California;Mckinleyville;95519;40.965011, -124.015255;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);No;
2577-GVSIL;Male;United States;California;Lamont;93241;35.245035, -118.905553;0;Yes;Yes;Yes;Yes;DSL;No;No;No;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);No;
2578-JQPHZ;Male;United States;California;Bayside;95524;40.825486, -124.049485;0;No;No;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);No;
2580-ASVVY;Female;United States;California;San Ysidro;92173;32.555828, -117.040073;0;Yes;No;No;No phone service;DSL;Yes;No;No;Yes;Yes;No;Two year;No;Electronic check;No;
2580-ATZSQ;Female;United States;California;San Jose;95123;37.238758, -121.828375;0;Yes;Yes;Yes;No;DSL;Yes;Yes;Yes;No;No;No;One year;No;Bank transfer (automatic);No;
2581-VKIRT;Female;United States;California;Kings Beach;96143;39.246654, -120.029273;0;Yes;Yes;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;One year;No;Mailed check;No;
2582-FFFZR;Female;United States;California;Vallejo;94592;38.093701, -122.276589;0;No;No;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;No;
2585-KTFRE;Male;United States;California;Mendota;93640;36.687292, -120.437354;0;No;Yes;Yes;No;DSL;Yes;Yes;No;Yes;No;Yes;Month-to-month;Yes;Bank transfer (automatic);No;
2586-CWXVV;Male;United States;California;Hawaiian Gardens;90716;33.830431, -118.074071;0;Yes;No;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;No;
2587-EKXTS;Male;United States;California;San Diego;92116;32.765299, -117.122565;0;No;No;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;No;
2587-YNLES;Female;United States;California;Downey;90240;33.956228, -118.120993;0;Yes;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;No;
2589-AYCRP;Female;United States;California;Cedar Glen;92321;34.255203, -117.175654;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);No;
2592-HODOV;Male;United States;California;Brea;92823;33.924143, -117.79387;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);No;
2592-SEIFQ;Male;United States;California;San Anselmo;94960;37.99272, -122.575026;0;No;No;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;Yes;Competitor offered higher download speeds
2592-YKDIF;Female;United States;California;North Highlands;95660;38.671295, -121.388251;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;No;
2595-KIWPV;Male;United States;California;Tecate;91980;32.587557, -116.636816;0;No;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);No;
2599-CIPQE;Male;United States;California;Compton;90220;33.88151, -118.234451;0;Yes;Yes;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);No;
2599-CZABP;Male;United States;California;Meridian;95957;39.068071, -121.832638;0;Yes;No;Yes;No;DSL;No;No;No;No;No;No;One year;No;Electronic check;No;
2603-HVKCG;Male;United States;California;Meridian;95957;39.068071, -121.832638;0;No;No;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;No;
2604-IJPDU;Female;United States;California;Encino;91316;34.150354, -118.518292;0;Yes;No;Yes;No;Fiber optic;Yes;Yes;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;No;
2604-XVDAM;Female;United States;California;Pope Valley;94567;38.672708, -122.403219;0;No;No;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);No;
2606-PKWJB;Male;United States;California;Little River;95456;39.245911, -123.77214;0;No;Yes;No;No phone service;DSL;Yes;Yes;No;Yes;No;No;One year;No;Mailed check;No;
2606-RMDHZ;Male;United States;California;Lakewood;90713;33.847755, -118.112532;0;No;No;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);Yes;Attitude of service provider
2607-DHDAK;Male;United States;California;Bakersfield;93307;35.280113, -118.962329;0;Yes;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);No;
2607-FBDFF;Male;United States;California;Tuolumne;95379;37.939768, -120.188002;0;No;No;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;No;Credit card (automatic);No;
2608-BHKFN;Female;United States;California;Berkeley;94703;37.863843, -122.275684;0;No;No;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);Yes;Price too high
2609-IAICY;Female;United States;California;North Fork;93643;37.244307, -119.470256;0;No;No;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;Yes;Limited range of services
2612-PHGOX;Male;United States;California;Graton;95444;38.434362, -122.86891;0;Yes;No;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;No;Two year;Yes;Bank transfer (automatic);No;
2612-RANWT;Female;United States;California;Mount Laguna;91948;32.830852, -116.444601;0;No;No;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);Yes;Price too high
2612-RRIDN;Male;United States;California;Westwood;96137;40.271535, -121.018087;0;No;No;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;Yes;Limited range of services
2615-YVMYX;Male;United States;California;Chula Vista;91915;32.605012, -116.97595;1;Yes;No;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;No;
